fips,year,laborfc,employed,unemplvl,unemprate
18121,2015,7052,6653,399,5.7
18123,2015,9231,8795,436,4.7
18125,2015,6188,5918,270,4.4
18127,2015,84702,80147,4555,5.4
18129,2015,13299,12770,529,4
18131,2015,6273,5989,284,4.5
18133,2015,16400,15560,840,5.1
18135,2015,12686,12055,631,5
18137,2015,13633,12901,732,5.4
18139,2015,8839,8455,384,4.3
18141,2015,130398,123826,6572,5
18143,2015,10266,9705,561,5.5
18145,2015,22624,21616,1008,4.5
18147,2015,10973,10518,455,4.1
18149,2015,10547,9919,628,6
18151,2015,19978,19196,782,3.9
18153,2015,8658,8117,541,6.2
18155,2015,4854,4613,241,5
18157,2015,93112,89153,3959,4.3
18159,2015,8381,8045,336,4
18161,2015,3561,3401,160,4.5
18163,2015,92233,88290,3943,4.3
18165,2015,7227,6711,516,7.1
18167,2015,48989,45975,3014,6.2
18169,2015,15386,14648,738,4.8
18171,2015,4098,3894,204,5
18173,2015,31751,30458,1293,4.1
18175,2015,13504,12800,704,5.2
18177,2015,30644,29012,1632,5.3
18179,2015,14037,13485,552,3.9
18181,2015,13609,13055,554,4.1
18183,2015,17017,16316,701,4.1
19001,2015,4218,4081,137,3.2
19003,2015,2286,2222,64,2.8
19005,2015,7686,7310,376,4.9
19007,2015,6213,5908,305,4.9
19009,2015,3232,3104,128,4
19011,2015,13750,13213,537,3.9
19013,2015,70387,67159,3228,4.6
19015,2015,15290,14826,464,3
19017,2015,13948,13456,492,3.5
19019,2015,11297,10815,482,4.3
19021,2015,11566,11141,425,3.7
19023,2015,8267,7904,363,4.4
19025,2015,4449,4256,193,4.3
19027,2015,11286,10990,296,2.6
19029,2015,7446,7175,271,3.6
19031,2015,10969,10591,378,3.4
19033,2015,22974,22063,911,4
19035,2015,6333,6004,329,5.2
19037,2015,6446,6155,291,4.5
19039,2015,4762,4566,196,4.1
19041,2015,8837,8516,321,3.6
19043,2015,10276,9849,427,4.2
19045,2015,24397,23173,1224,5
19047,2015,8736,8369,367,4.2
19049,2015,43614,42360,1254,2.9
19051,2015,4170,3984,186,4.5
19053,2015,4422,4277,145,3.3
19055,2015,10669,10307,362,3.4
19057,2015,20488,19517,971,4.7
19059,2015,10194,9797,397,3.9
19061,2015,55638,53593,2045,3.7
19063,2015,5655,5444,211,3.7
19065,2015,10797,10306,491,4.5
19067,2015,8689,8359,330,3.8
19069,2015,5950,5749,201,3.4
19071,2015,4142,4005,137,3.3
19073,2015,5561,5365,196,3.5
19075,2015,6722,6466,256,3.8
19077,2015,5613,5401,212,3.8
19079,2015,7219,6911,308,4.3
19081,2015,6357,6184,173,2.7
19083,2015,8802,8453,349,4
19085,2015,7527,7271,256,3.4
19087,2015,9583,9207,376,3.9
19089,2015,5368,5175,193,3.6
19091,2015,5334,5156,178,3.3
19093,2015,3954,3831,123,3.1
19095,2015,10368,10003,365,3.5
19097,2015,11149,10679,470,4.2
19099,2015,19077,18334,743,3.9
19101,2015,9138,8786,352,3.9
19103,2015,83764,81523,2241,2.7
19105,2015,10766,10315,451,4.2
19107,2015,5416,5185,231,4.3
19109,2015,8821,8568,253,2.9
19111,2015,18243,17259,984,5.4
19113,2015,120022,115459,4563,3.8
19115,2015,6017,5788,229,3.8
19117,2015,4395,4239,156,3.5
19119,2015,7053,6911,142,2
19121,2015,8223,7900,323,3.9
19123,2015,11819,11349,470,4
19125,2015,17409,16837,572,3.3
19127,2015,19409,18422,987,5.1
19129,2015,7415,7111,304,4.1
19131,2015,5587,5429,158,2.8
19133,2015,4756,4546,210,4.4
19135,2015,4032,3853,179,4.4
19137,2015,5163,4979,184,3.6
19139,2015,22183,21322,861,3.9
19141,2015,8419,8180,239,2.8
19143,2015,3539,3438,101,2.9
19145,2015,6562,6289,273,4.2
19147,2015,4857,4707,150,3.1
19149,2015,14770,14352,418,2.8
19151,2015,4304,4173,131,3
19153,2015,255296,245868,9428,3.7
19155,2015,48930,47134,1796,3.7
19157,2015,10495,10114,381,3.6
19159,2015,2563,2477,86,3.4
19161,2015,5634,5446,188,3.3
19163,2015,87792,83677,4115,4.7
19165,2015,7009,6808,201,2.9
19167,2015,20729,20218,511,2.5
19169,2015,57348,55909,1439,2.5
19171,2015,9654,9232,422,4.4
19173,2015,3235,3132,103,3.2
19175,2015,6566,6291,275,4.2
19177,2015,3836,3680,156,4.1
19179,2015,17986,17057,929,5.2
19181,2015,26671,25754,917,3.4
19183,2015,12374,11986,388,3.1
19185,2015,2846,2734,112,3.9
19187,2015,20325,19445,880,4.3
19189,2015,5163,4957,206,4
19191,2015,12210,11762,448,3.7
19193,2015,56119,53993,2126,3.8
19195,2015,4222,4053,169,4
19197,2015,6897,6627,270,3.9
20001,2015,6605,6266,339,5.1
20003,2015,4134,3934,200,4.8
20005,2015,7470,7011,459,6.1
20007,2015,2662,2549,113,4.2
20009,2015,14588,13972,616,4.2
20011,2015,7117,6776,341,4.8
20013,2015,5354,5141,213,4
20015,2015,32029,30662,1367,4.3
20017,2015,1252,1207,45,3.6
20019,2015,1551,1463,88,5.7
20021,2015,10412,9949,463,4.4
20023,2015,1357,1320,37,2.7
20025,2015,1159,1131,28,2.4
20027,2015,4116,3939,177,4.3
20029,2015,4311,4147,164,3.8
20031,2015,4739,4468,271,5.7
20033,2015,991,958,33,3.3
20035,2015,17039,16259,780,4.6
20037,2015,18924,17959,965,5.1
20039,2015,1350,1301,49,3.6
20041,2015,9519,9026,493,5.2
20043,2015,4318,4131,187,4.3
20045,2015,64751,62358,2393,3.7
20047,2015,1749,1696,53,3
20049,2015,1279,1218,61,4.8
20051,2015,17518,16994,524,3
20053,2015,2938,2830,108,3.7
20055,2015,20126,19415,711,3.5
20057,2015,18058,17444,614,3.4
20059,2015,14099,13453,646,4.6
20061,2015,12109,11358,751,6.2
20063,2015,1486,1449,37,2.5
20065,2015,1272,1222,50,3.9
20067,2015,3902,3762,140,3.6
20069,2015,3600,3517,83,2.3
20071,2015,934,914,20,2.1
20073,2015,3289,3138,151,4.6
20075,2015,1652,1619,33,2
20077,2015,2855,2744,111,3.9
20079,2015,17206,16534,672,3.9
20081,2015,2358,2299,59,2.5
20083,2015,1027,995,32,3.1
20085,2015,7239,6970,269,3.7
20087,2015,10185,9758,427,4.2
20089,2015,1374,1314,60,4.4
20091,2015,324639,313637,11002,3.4
20093,2015,2147,2080,67,3.1
20095,2015,3648,3490,158,4.3
20097,2015,1448,1405,43,3
20099,2015,10753,10135,618,5.7
20101,2015,878,849,29,3.3
20103,2015,35267,33677,1590,4.5
20105,2015,1797,1735,62,3.5
20107,2015,4328,4050,278,6.4
20109,2015,1755,1712,43,2.5
20111,2015,16633,15919,714,4.3
20113,2015,17179,16665,514,3
20115,2015,6161,5928,233,3.8
20117,2015,5734,5567,167,2.9
20119,2015,2418,2346,72,3
20121,2015,16755,16028,727,4.3
20123,2015,3774,3649,125,3.3
20125,2015,16575,15503,1072,6.5
20127,2015,3104,2971,133,4.3
20129,2015,1435,1375,60,4.2
20131,2015,5937,5785,152,2.6
20133,2015,6268,5801,467,7.5
20135,2015,1537,1486,51,3.3
20137,2015,2949,2876,73,2.5
20139,2015,8056,7654,402,5
20141,2015,2090,2017,73,3.5
20143,2015,3229,3107,122,3.8
20145,2015,3306,3183,123,3.7
20147,2015,2954,2859,95,3.2
20149,2015,11952,11516,436,3.6
20151,2015,5290,5076,214,4
20153,2015,1535,1500,35,2.3
20155,2015,30837,29507,1330,4.3
20157,2015,2589,2518,71,2.7
20159,2015,5477,5270,207,3.8
20161,2015,35625,34406,1219,3.4
20163,2015,2809,2680,129,4.6
20165,2015,1794,1731,63,3.5
20167,2015,3732,3593,139,3.7
20169,2015,30867,29704,1163,3.8
20171,2015,2885,2805,80,2.8
20173,2015,246743,234963,11780,4.8
20175,2015,10621,10163,458,4.3
20177,2015,91219,87347,3872,4.2
20179,2015,1482,1449,33,2.2
20181,2015,3090,3000,90,2.9
20183,2015,2093,2012,81,3.9
20185,2015,2182,2095,87,4
20187,2015,1061,1029,32,3
20189,2015,3178,3059,119,3.7
20191,2015,11077,10584,493,4.5
20193,2015,4415,4298,117,2.7
20195,2015,1508,1455,53,3.5
20197,2015,3732,3588,144,3.9
20199,2015,877,853,24,2.7
20201,2015,3128,3030,98,3.1
20203,2015,1255,1218,37,2.9
20205,2015,4007,3744,263,6.6
20207,2015,1611,1530,81,5
20209,2015,76144,71563,4581,6
21001,2015,7227,6709,518,7.2
21003,2015,8674,8252,422,4.9
21005,2015,11346,10879,467,4.1
21007,2015,3604,3356,248,6.9
21009,2015,18446,17491,955,5.2
21011,2015,4689,4328,361,7.7
21013,2015,8730,7981,749,8.6
21015,2015,65668,62999,2669,4.1
21017,2015,9750,9290,460,4.7
21019,2015,18320,17063,1257,6.9
21021,2015,12027,11362,665,5.5
21023,2015,3727,3493,234,6.3
21025,2015,3819,3444,375,9.800000000000001
21027,2015,7660,7187,473,6.2
21029,2015,39451,37662,1789,4.5
21031,2015,5096,4796,300,5.9
21033,2015,5302,5007,295,5.6
21035,2015,18561,17698,863,4.6
21037,2015,47828,45852,1976,4.1
21039,2015,2228,2097,131,5.9
21041,2015,5011,4734,277,5.5
21043,2015,9944,8940,1004,10.1
21045,2015,6510,6134,376,5.8
21047,2015,24956,23374,1582,6.3
21049,2015,16884,16006,878,5.2
21051,2015,5290,4777,513,9.699999999999999
21053,2015,3795,3478,317,8.4
21055,2015,3721,3514,207,5.6
21057,2015,2870,2697,173,6
21059,2015,45635,43539,2096,4.6
21061,2015,4685,4356,329,7
21063,2015,2039,1829,210,10.3
21065,2015,5197,4875,322,6.2
21067,2015,168040,161603,6437,3.8
21069,2015,6078,5693,385,6.3
21071,2015,11567,10471,1096,9.5
21073,2015,24334,23300,1034,4.2
21075,2015,2065,1906,159,7.7
21077,2015,3845,3647,198,5.1
21079,2015,7498,7110,388,5.2
21081,2015,11096,10506,590,5.3
21083,2015,15129,14187,942,6.2
21085,2015,10513,9806,707,6.7
21087,2015,4968,4703,265,5.3
21089,2015,13753,12707,1046,7.6
21091,2015,3891,3698,193,5
21093,2015,46631,44322,2309,5
21095,2015,6997,6109,888,12.7
21097,2015,8329,7941,388,4.7
21099,2015,7671,7277,394,5.1
21101,2015,21433,20400,1033,4.8
21103,2015,7668,7311,357,4.7
21105,2015,1928,1811,117,6.1
21107,2015,19132,18033,1099,5.7
21109,2015,4194,3819,375,8.9
21111,2015,377768,359717,18051,4.8
21113,2015,25282,24224,1058,4.2
21115,2015,7167,6533,634,8.800000000000001
21117,2015,83326,79649,3677,4.4
21119,2015,4715,4233,482,10.2
21121,2015,9741,8942,799,8.199999999999999
21123,2015,5863,5564,299,5.1
21125,2015,23402,21939,1463,6.3
21127,2015,4976,4500,476,9.6
21129,2015,1977,1805,172,8.699999999999999
21131,2015,2872,2551,321,11.2
21133,2015,6613,5845,768,11.6
21135,2015,4795,4369,426,8.9
21137,2015,9040,8430,610,6.7
21139,2015,3682,3417,265,7.2
21141,2015,11457,10906,551,4.8
21143,2015,2867,2702,165,5.8
21145,2015,28758,27109,1649,5.7
21147,2015,4638,4244,394,8.5
21149,2015,4259,4050,209,4.9
21151,2015,45226,43279,1947,4.3
21153,2015,3329,2804,525,15.8
21155,2015,9126,8676,450,4.9
21157,2015,14820,13989,831,5.6
21159,2015,3090,2780,310,10
21161,2015,7294,6844,450,6.2
21163,2015,11795,11139,656,5.6
21165,2015,2356,2153,203,8.6
21167,2015,9683,9194,489,5.1
21169,2015,4024,3815,209,5.2
21171,2015,4494,4296,198,4.4
21173,2015,11717,10946,771,6.6
21175,2015,4411,4043,368,8.300000000000001
21177,2015,11514,10680,834,7.2
21179,2015,21034,19968,1066,5.1
21181,2015,3178,2979,199,6.3
21183,2015,9316,8722,594,6.4
21185,2015,30960,29755,1205,3.9
21187,2015,5374,5151,223,4.1
21189,2015,1139,1023,116,10.2
21191,2015,6678,6322,356,5.3
21193,2015,8810,8009,801,9.1
21195,2015,20870,18930,1940,9.300000000000001
21197,2015,4862,4517,345,7.1
21199,2015,25467,23962,1505,5.9
21201,2015,781,730,51,6.5
21203,2015,6879,6439,440,6.4
21205,2015,10300,9688,612,5.9
21207,2015,6150,5427,723,11.8
21209,2015,26937,25875,1062,3.9
21211,2015,22914,21993,921,4
21213,2015,8329,7930,399,4.8
21215,2015,9265,8869,396,4.3
21217,2015,11783,11074,709,6
21219,2015,5235,4982,253,4.8
21221,2015,5730,5402,328,5.7
21223,2015,3844,3628,216,5.6
21225,2015,6132,5717,415,6.8
21227,2015,59510,56848,2662,4.5
21229,2015,5959,5693,266,4.5
21231,2015,7037,6463,574,8.199999999999999
21233,2015,5964,5652,312,5.2
21235,2015,13130,12238,892,6.8
21237,2015,1910,1716,194,10.2
21239,2015,14383,13879,504,3.5
22001,2015,25807,24039,1768,6.9
22003,2015,8821,8207,614,7
22005,2015,61625,58505,3120,5.1
22007,2015,9799,9026,773,7.9
22009,2015,15958,14757,1201,7.5
22011,2015,15188,14224,964,6.3
22013,2015,5801,5318,483,8.300000000000001
22015,2015,58158,54869,3289,5.7
22017,2015,110251,102368,7883,7.2
22019,2015,99173,93820,5353,5.4
22021,2015,4025,3691,334,8.300000000000001
22023,2015,3666,3495,171,4.7
22025,2015,3613,3265,348,9.6
22027,2015,6185,5731,454,7.3
22029,2015,7539,6885,654,8.699999999999999
22031,2015,11075,10190,885,8
22033,2015,235008,222242,12766,5.4
22035,2015,2216,1903,313,14.1
22037,2015,8209,7720,489,6
22039,2015,12985,12005,980,7.5
22041,2015,7519,6789,730,9.699999999999999
22043,2015,8471,7849,622,7.3
22045,2015,31817,29232,2585,8.1
22047,2015,14402,13348,1054,7.3
22049,2015,7252,6817,435,6
22051,2015,219385,206759,12626,5.8
22053,2015,13593,12750,843,6.2
22055,2015,120044,113224,6820,5.7
22057,2015,46617,44091,2526,5.4
22059,2015,6603,6147,456,6.9
22061,2015,21053,19580,1473,7
22063,2015,68263,64761,3502,5.1
22065,2015,3902,3539,363,9.300000000000001
22067,2015,10818,9627,1191,11
22069,2015,16565,15304,1261,7.6
22071,2015,181971,170104,11867,6.5
22073,2015,72254,67444,4810,6.7
22075,2015,10324,9745,579,5.6
22077,2015,10123,9453,670,6.6
22079,2015,58175,54412,3763,6.5
22081,2015,3915,3644,271,6.9
22083,2015,8663,7905,758,8.699999999999999
22085,2015,9474,8797,677,7.1
22087,2015,19716,18413,1303,6.6
22089,2015,25606,24139,1467,5.7
22091,2015,4530,4118,412,9.1
22093,2015,9802,8970,832,8.5
22095,2015,20373,18846,1527,7.5
22097,2015,33775,31058,2717,8
22099,2015,24072,22414,1658,6.9
22101,2015,24259,22409,1850,7.6
22103,2015,117427,111093,6334,5.4
22105,2015,54206,50284,3922,7.2
22107,2015,1717,1549,168,9.800000000000001
22109,2015,52997,49827,3170,6
22111,2015,9352,8682,670,7.2
22113,2015,25831,24036,1795,6.9
22115,2015,17427,16070,1357,7.8
22117,2015,17039,15737,1302,7.6
22119,2015,15578,14202,1376,8.800000000000001
22121,2015,13254,12511,743,5.6
22123,2015,4122,3567,555,13.5
22125,2015,5404,5118,286,5.3
22127,2015,5337,4885,452,8.5
23001,2015,54797,52513,2284,4.2
23003,2015,31701,29826,1875,5.9
23005,2015,157894,152480,5414,3.4
23007,2015,14533,13841,692,4.8
23009,2015,29055,27438,1617,5.6
23011,2015,61616,59007,2609,4.2
23013,2015,20471,19633,838,4.1
23015,2015,16724,15982,742,4.4
23017,2015,26526,25085,1441,5.4
23019,2015,76851,73218,3633,4.7
23021,2015,7451,7040,411,5.5
23023,2015,18931,18266,665,3.5
23025,2015,23629,22084,1545,6.5
23027,2015,20613,19541,1072,5.2
23029,2015,13989,13098,891,6.4
23031,2015,108464,104208,4256,3.9
24001,2015,32287,30038,2249,7
24003,2015,300913,287705,13208,4.4
24005,2015,444951,421458,23493,5.3
24009,2015,47011,44856,2155,4.6
24011,2015,17471,16519,952,5.4
24013,2015,93045,89128,3917,4.2
24015,2015,52582,49436,3146,6
24017,2015,80510,76509,4001,5
24019,2015,15805,14675,1130,7.1
24021,2015,128523,122786,5737,4.5
24023,2015,15639,14654,985,6.3
24025,2015,135870,129201,6669,4.9
24027,2015,176731,170009,6722,3.8
24029,2015,10574,10011,563,5.3
24031,2015,547383,526091,21292,3.9
24033,2015,486583,461112,25471,5.2
24035,2015,26622,25423,1199,4.5
24037,2015,54587,51943,2644,4.8
24039,2015,9225,8467,758,8.199999999999999
24041,2015,19267,18323,944,4.9
24043,2015,76681,72386,4295,5.6
24045,2015,50226,46822,3404,6.8
24047,2015,25464,22775,2689,10.6
24510,2015,293652,271532,22120,7.5
25001,2015,111570,104767,6803,6.1
25003,2015,65098,61582,3516,5.4
25005,2015,289836,272112,17724,6.1
25007,2015,9456,8839,617,6.5
25009,2015,407755,387402,20353,5
25011,2015,39434,37705,1729,4.4
25013,2015,222643,208420,14223,6.4
25015,2015,87345,83414,3931,4.5
25017,2015,863351,829555,33796,3.9
25019,2015,6967,6592,375,5.4
25021,2015,369156,353791,15365,4.2
25023,2015,268265,254727,13538,5
25025,2015,420905,402385,18520,4.4
25027,2015,427532,405821,21711,5.1
26001,2015,3805,3496,309,8.1
26003,2015,3230,2951,279,8.6
26005,2015,60441,57906,2535,4.2
26007,2015,13615,12754,861,6.3
26009,2015,9988,9233,755,7.6
26011,2015,6227,5662,565,9.1
26013,2015,3297,2992,305,9.300000000000001
26015,2015,30202,28892,1310,4.3
26017,2015,52192,49142,3050,5.8
26019,2015,8674,8061,613,7.1
26021,2015,73367,69500,3867,5.3
26023,2015,19139,18149,990,5.2
26025,2015,64129,60821,3308,5.2
26027,2015,24008,22779,1229,5.1
26029,2015,13044,12247,797,6.1
26031,2015,10686,9698,988,9.199999999999999
26033,2015,16690,15375,1315,7.9
26035,2015,11779,10855,924,7.8
26037,2015,39722,38146,1576,4
26039,2015,5273,4855,418,7.9
26041,2015,17237,16052,1185,6.9
26043,2015,12600,11879,721,5.7
26045,2015,55831,53330,2501,4.5
26047,2015,17632,16344,1288,7.3
26049,2015,181692,170490,11202,6.2
26051,2015,9976,9241,735,7.4
26053,2015,6493,6012,481,7.4
26055,2015,48427,46139,2288,4.7
26057,2015,18285,17235,1050,5.7
26059,2015,21018,19901,1117,5.3
26061,2015,16562,15497,1065,6.4
26063,2015,16358,15465,893,5.5
26065,2015,145756,138866,6890,4.7
26067,2015,29343,27986,1357,4.6
26069,2015,10094,9324,770,7.6
26071,2015,5206,4834,372,7.1
26073,2015,35288,33572,1716,4.9
26075,2015,73010,69100,3910,5.4
26077,2015,129087,123401,5686,4.4
26079,2015,7626,7033,593,7.8
26081,2015,342291,329249,13042,3.8
26083,2015,940,852,88,9.4
26085,2015,3679,3359,320,8.699999999999999
26087,2015,39785,36950,2835,7.1
26089,2015,10578,10015,563,5.3
26091,2015,47453,45046,2407,5.1
26093,2015,96610,92191,4419,4.6
26095,2015,2459,2285,174,7.1
26097,2015,5124,4619,505,9.9
26099,2015,422184,398130,24054,5.7
26101,2015,10404,9703,701,6.7
26103,2015,33372,31344,2028,6.1
26105,2015,14410,13518,892,6.2
26107,2015,19135,17943,1192,6.2
26109,2015,11523,10894,629,5.5
26111,2015,41413,39370,2043,4.9
26113,2015,6986,6523,463,6.6
26115,2015,76190,72674,3516,4.6
26117,2015,27675,26069,1606,5.8
26119,2015,3067,2757,310,10.1
26121,2015,77281,72723,4558,5.9
26123,2015,23070,21793,1277,5.5
26125,2015,633925,604308,29617,4.7
26127,2015,12486,11475,1011,8.1
26129,2015,8406,7737,669,8
26131,2015,2294,2076,218,9.5
26133,2015,10158,9488,670,6.6
26135,2015,2910,2655,255,8.800000000000001
26137,2015,11404,10695,709,6.2
26139,2015,152319,146713,5606,3.7
26141,2015,5359,4806,553,10.3
26143,2015,7808,7094,714,9.1
26145,2015,88375,83275,5100,5.8
26147,2015,72934,68010,4924,6.8
26149,2015,29029,27704,1325,4.6
26151,2015,19500,18215,1285,6.6
26153,2015,3459,3080,379,11
26155,2015,33068,31175,1893,5.7
26157,2015,24520,22856,1664,6.8
26159,2015,35223,32985,2238,6.4
26161,2015,188324,181238,7086,3.8
26163,2015,760134,708069,52065,6.8
26165,2015,14572,13576,996,6.8
27001,2015,6877,6427,450,6.5
27003,2015,189980,183128,6852,3.6
27005,2015,18412,17608,804,4.4
27007,2015,23518,22367,1151,4.9
27009,2015,21604,20646,958,4.4
27011,2015,2684,2565,119,4.4
27013,2015,39407,38248,1159,2.9
27015,2015,14630,14033,597,4.1
27017,2015,17583,16720,863,4.9
27019,2015,55215,53469,1746,3.2
27021,2015,14039,13103,936,6.7
27023,2015,6950,6646,304,4.4
27025,2015,28753,27556,1197,4.2
27027,2015,35570,34468,1102,3.1
27029,2015,4631,4211,420,9.1
27031,2015,3156,3018,138,4.4
27033,2015,5792,5517,275,4.7
27035,2015,31518,29897,1621,5.1
27037,2015,232437,224785,7652,3.3
27039,2015,11461,11035,426,3.7
27041,2015,20151,19464,687,3.4
27043,2015,7508,7180,328,4.4
27045,2015,11413,10948,465,4.1
27047,2015,16355,15739,616,3.8
27049,2015,26897,25954,943,3.5
27051,2015,3349,3192,157,4.7
27053,2015,677303,655117,22186,3.3
27055,2015,10492,10093,399,3.8
27057,2015,9561,8977,584,6.1
27059,2015,20212,19344,868,4.3
27061,2015,22311,20869,1442,6.5
27063,2015,6292,6039,253,4
27065,2015,8840,8259,581,6.6
27067,2015,24079,23181,898,3.7
27069,2015,2474,2360,114,4.6
27071,2015,6258,5750,508,8.1
27073,2015,3766,3612,154,4.1
27075,2015,5614,5346,268,4.8
27077,2015,2423,2316,107,4.4
27079,2015,15547,14799,748,4.8
27081,2015,3394,3275,119,3.5
27083,2015,15296,14805,491,3.2
27085,2015,20216,19423,793,3.9
27087,2015,2407,2268,139,5.8
27089,2015,5747,5351,396,6.9
27091,2015,10454,10030,424,4.1
27093,2015,13349,12790,559,4.2
27095,2015,12622,11892,730,5.8
27097,2015,17808,16848,960,5.4
27099,2015,20377,19724,653,3.2
27101,2015,5066,4842,224,4.4
27103,2015,20321,19786,535,2.6
27105,2015,11534,11165,369,3.2
27107,2015,3443,3283,160,4.6
27109,2015,83958,81513,2445,2.9
27111,2015,31139,29833,1306,4.2
27113,2015,9084,8619,465,5.1
27115,2015,14793,13972,821,5.5
27117,2015,4980,4814,166,3.3
27119,2015,17176,16453,723,4.2
27121,2015,6393,6171,222,3.5
27123,2015,279777,269936,9841,3.5
27125,2015,2331,2194,137,5.9
27127,2015,8274,7951,323,3.9
27129,2015,8598,8186,412,4.8
27131,2015,35448,34196,1252,3.5
27133,2015,5913,5788,125,2.1
27135,2015,8608,8267,341,4
27137,2015,101997,96945,5052,5
27139,2015,79212,76741,2471,3.1
27141,2015,49504,47525,1979,4
27143,2015,8515,8163,352,4.1
27145,2015,88195,85015,3180,3.6
27147,2015,21216,20510,706,3.3
27149,2015,5713,5553,160,2.8
27151,2015,5175,4864,311,6
27153,2015,13017,12448,569,4.4
27155,2015,1837,1761,76,4.1
27157,2015,12000,11548,452,3.8
27159,2015,6333,5959,374,5.9
27161,2015,9759,9356,403,4.1
27163,2015,137250,132922,4328,3.2
27165,2015,6256,5964,292,4.7
27167,2015,3692,3570,122,3.3
27169,2015,29493,28518,975,3.3
27171,2015,72032,69391,2641,3.7
27173,2015,5579,5375,204,3.7
28001,2015,11420,10515,905,7.9
28003,2015,15734,14853,881,5.6
28005,2015,4517,4177,340,7.5
28007,2015,6989,6460,529,7.6
28009,2015,2986,2749,237,7.9
28011,2015,13399,12352,1047,7.8
28013,2015,6143,5766,377,6.1
28015,2015,3463,3181,282,8.1
28017,2015,7155,6609,546,7.6
28019,2015,3714,3483,231,6.2
28021,2015,3120,2730,390,12.5
28023,2015,6081,5606,475,7.8
28025,2015,8023,7259,764,9.5
28027,2015,9457,8510,947,10
28029,2015,11268,10459,809,7.2
28031,2015,7973,7509,464,5.8
28033,2015,84635,80597,4038,4.8
28035,2015,32866,30812,2054,6.2
28037,2015,2940,2716,224,7.6
28039,2015,8864,8203,661,7.5
28041,2015,4333,4008,325,7.5
